"table","id","type","display_name","stars","name_id","description_id","dlc_flag","race_lock","model","buy","sell","tp","stp"
"talisman_item.idb","482","0x9","Our two strengths aren't just added together.","5","0x1e2","0x1e2","0x2c","0xff","0","0","10000","20","20"
"talisman_item.idb","483","0x9","It's just me and you now!","5","0x1e3","0x1e3","0x2c","0xff","0","0","10000","20","20"
"talisman_item.idb","484","0x9","My back's getting tingly...!","5","0x1e4","0x1e4","0x2c","0xff","0","0","10000","20","20"
"talisman_item.idb","485","0x9","Any taller and it would be unnatural!","5","0x1e5","0x1e5","0x2d","0xff","1","0","10000","20","20"
"talisman_item.idb","486","0x9","I think I'm finally warmed up now!","5","0x1e6","0x1e6","0x2d","0xff","2","0","10000","20","20"
"talisman_item.idb","487","0x9","I'm gonna do what I wanna do.","4","0x1e7","0x1e7","0x2d","0xff","5","0","10000","20","20"
"talisman_item.idb","488","0x9","Your energy is now mine to wield.","4","0x1e8","0x1e8","0x2d","0xff","1","0","10000","20","20"
"talisman_item.idb","489","0x9","I've got something extra special for you!","4","0x1e9","0x1e9","0x2d","0xff","5","0","10000","20","20"
"talisman_item.idb","490","0x9","It must be some kind of trick...","4","0x1ea","0x1ea","0x2d","0xff","9","0","10000","20","20"
"talisman_item.idb","491","0x9","It all comes down to this!","5","0x1eb","0x1eb","0x2f","0xff","1","0","10000","20","20"
"talisman_item.idb","492","0x9","I'll keep adding a bit of power to my attacks!","4","0x1ec","0x1ec","0x2e","0xff","5","0","10000","20","20"
"talisman_item.idb","493","0x9","You're not much of a fun fight!","4","0x1ed","0x1ed","0x2e","0xff","3","0","10000","20","20"
"talisman_item.idb","494","0x9","Now I'm MAD!","5","0x1ee","0x1ee","0x2f","0xff","1","0","10000","20","20"
"talisman_item.idb","496","0x9","Hee Hee Sunglasses","0","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","497","0x9","Hee Hee Sunglasses","0","0x0","0x0","0xff","0xff","0","0","0","0","0"
"talisman_item.idb","500","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","501","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","502","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","520","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","521","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","522","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","540","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","541","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","542","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","560","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","561","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","562","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","580","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","581","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","582","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","600","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","601","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","602","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","605","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","606","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","607","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","610","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","611","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","612","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","615","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","616","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","617","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","620","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","621","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","622","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","625","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","626","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","627","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","630","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","631","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","632","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","635","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","636","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","637","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","640","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","641","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","642","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","645","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","646","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","647","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","648","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","649","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","650","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","651","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","652","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","653","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","654","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","655","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","656","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","657","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","658","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","659","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","660","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","661","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","662","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","663","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","664","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","665","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","666","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","667","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","668","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","669","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","670","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","671","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","672","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","673","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","674","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","675","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","676","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","677","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","678","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","679","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","680","0x9","Hee Hee Sunglasses","5","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","800","0x9","I think I'm getting the hang of this.","5","0x320","0x320","0x2e","0xff","0","0","40000","30","30"
"talisman_item.idb","801","0x9","I will put a stop to you, fiend!","5","0x321","0x321","0x2e","0xff","0","0","40000","30","30"
"talisman_item.idb","802","0x9","There's more where that came from!","5","0x322","0x322","0x2e","0xff","0","0","40000","30","30"
"talisman_item.idb","803","0x9","Emoc htorf! Peas and Carrots!","5","0x323","0x323","0x2f","0xff","3","0","40000","30","30"
"talisman_item.idb","804","0x9","Goku! Time for dinner!","5","0x324","0x324","0x2f","0xff","3","0","40000","30","30"
"talisman_item.idb","805","0x9","Looks like I mixed up the capsules...","4","0x325","0x325","0x2f","0xff","4","0","20000","20","20"
"talisman_item.idb","806","0x9","Guess you CAN fight...","4","0x326","0x326","0x2f","0xff","4","0","10000","20","20"
"talisman_item.idb","807","0x9","I'll be the one to fight you!","5","0x327","0x327","0x30","0xff","10","0","40000","30","30"
"talisman_item.idb","808","0x9","This is your true power?","4","0x328","0x328","0x30","0xff","10","0","20000","20","20"
"talisman_item.idb","809","0x9","You need to be more careful.","5","0x329","0x329","0x30","0xff","11","0","40000","30","30"
"talisman_item.idb","810","0x9","Still haven't figured out you're gonna lose?","4","0x32a","0x32a","0x30","0xff","11","0","20000","20","20"
"talisman_item.idb","811","0x9","Heh heh! I'm not as rusty as I look!","5","0x32b","0x32b","0x30","0xff","0","0","40000","30","30"
"talisman_item.idb","812","0x9","See? It's a good thing I was here, right?","5","0x32c","0x32c","0x31","0xff","4","0","40000","30","30"
"talisman_item.idb","813","0x9","I can tell you're an amateur by the way you pose!","4","0x32d","0x32d","0x31","0xff","3","0","20000","20","20"
"talisman_item.idb","814","0x9","That's minus ten points!","4","0x32e","0x32e","0x31","0xff","5","0","20000","20","20"
"talisman_item.idb","815","0x9","Is that all?","5","0x32f","0x32f","0x32","0xff","0","0","40000","30","30"
"talisman_item.idb","816","0x9","I'm a whole new me.","5","0x330","0x330","0x32","0xff","0","0","40000","30","30"
"talisman_item.idb","817","0x9","Shenron really went the extra mile.","5","0x331","0x331","0x32","0xff","0","0","40000","30","30"
"talisman_item.idb","818","0x9","I'm a super hero!","5","0x332","0x332","0x33","0xff","10","0","40000","30","30"
"talisman_item.idb","819","0x9","Just figured out who the real villain is!","5","0x333","0x333","0x33","0xff","11","0","40000","30","30"
"talisman_item.idb","820","0x9","Help me, Daddy! I'm scared!","5","0x334","0x334","0x33","0xff","4","0","40000","30","30"
"talisman_item.idb","821","0x9","Damn... Gonna have to go all out!","4","0x335","0x335","0x33","0xff","3","0","20000","20","20"
"talisman_item.idb","822","0x9","Enter the hero!","5","0x336","0x336","0x32","0xff","3","0","40000","30","30"
"talisman_item.idb","823","0x9","The Red Ribbon Army is back in business!","4","0x337","0x337","0x32","0xff","5","0","20000","20","20"
"talisman_item.idb","824","0x9","Not a single word!","4","0x338","0x338","0x33","0xff","5","0","20000","20","20"
"talisman_item.idb","825","0x9","Something deadly's about to happen...","5","0x339","0x339","0x36","0xff","2","0","40000","30","30"
"talisman_item.idb","826","0x9","I never could've gotten here on my own!","4","0x33a","0x33a","0x36","0xff","3","0","20000","20","20"
"talisman_item.idb","827","0x9","I have an unlimited energy supply...","4","0x33b","0x33b","0x36","0xff","4","0","20000","20","20"
"talisman_item.idb","828","0x9","Die!","5","0x33c","0x33c","0x36","0xff","2","0","40000","30","30"
"talisman_item.idb","829","0x9","I'd rather fight alone and die!","4","0x33d","0x33d","0x36","0xff","1","0","20000","20","20"
"talisman_item.idb","830","0x9","Why are you dodging?!","5","0x33e","0x33e","0x36","0xff","2","0","40000","30","30"
"talisman_item.idb","831","0x9","That's a dead ball now, right?","5","0x33f","0x33f","0x36","0xff","4","0","40000","30","30"
"talisman_item.idb","832","0x9","Nothing beats flying!","4","0x340","0x340","0x36","0xff","1","0","20000","20","20"
"talisman_item.idb","833","0x9","There was actually five of me!","5","0x341","0x341","0x36","0xff","3","0","40000","30","30"
"talisman_item.idb","834","0x9","Hope you're ready for a trip!","5","0x342","0x342","0x37","0xff","0","0","40000","30","30"
"talisman_item.idb","835","0x9","I'm not about to let Pan see me lose!","5","0x343","0x343","0x37","0xff","0","0","40000","30","30"
"talisman_item.idb","836","0x9","This place will be your grave!","5","0x344","0x344","0x37","0xff","0","0","40000","30","30"
"talisman_item.idb","837","0x9","I'll surpass you as I am, with my OWN power!","5","0x345","0x345","0x37","0xff","0","0","40000","30","30"
"talisman_item.idb","838","0x9","You will know the power of the gods!","5","0x346","0x346","0x37","0xff","0","0","40000","30","30"
"talisman_item.idb","839","0x9","I learned a lot from how you fight.","4","0x347","0x347","0x38","0xff","1","0","20000","20","20"
"talisman_item.idb","840","0x9","You intend to defy me?!","4","0x348","0x348","0x38","0xff","2","0","20000","20","20"
"talisman_item.idb","841","0x9","I will NOT give up! EVER!","4","0x349","0x349","0x38","0xff","3","0","20000","20","20"
"talisman_item.idb","842","0x9","We're tougher than we look!","4","0x34a","0x34a","0x38","0xff","5","0","20000","20","20"
"talisman_item.idb","843","0x9","You're not taking this away from us!","4","0x34b","0x34b","0x38","0xff","4","0","20000","20","20"
"talisman_item.idb","844","0x9","It's about time...","5","0x34c","0x34c","0x39","0xff","0","0","40000","30","30"
"talisman_item.idb","845","0x9","Strength is justice! Strength is absolute!","5","0x34d","0x34d","0x39","0xff","0","0","40000","30","30"
"talisman_item.idb","846","0x9","I'll take all of you on at once!","5","0x34e","0x34e","0x39","0xff","0","0","40000","30","30"
"talisman_item.idb","847","0x9","So, Hakai.","4","0x34f","0x34f","0x3a","0xff","3","0","20000","30","30"
"talisman_item.idb","848","0x9","Destroying this planet is our only option!","4","0x350","0x350","0x3a","0xff","1","0","20000","20","20"
"talisman_item.idb","849","0x9","Here I go!","5","0x351","0x351","0x3b","0xff","0","0","40000","30","30"
"talisman_item.idb","850","0x9","Damn it all!","5","0x352","0x352","0x3b","0xff","0","0","40000","30","30"
"talisman_item.idb","851","0x9","Poltarat Doddorsi Pupiritt Paro...","5","0x353","0x353","0x3c","0xff","4","0","40000","30","30"
"talisman_item.idb","852","0x9","Now you're upping the ante!","4","0x354","0x354","0x3c","0xff","3","0","20000","20","20"
"talisman_item.idb","853","0x9","What good is a new power if I don't try it out?","4","0x355","0x355","0x3c","0xff","5","0","20000","20","20"
"talisman_item.idb","854","0x9","AAAAAAAAAGH!","5","0x356","0x356","0x3d","0xff","0","0","40000","30","30"
"talisman_item.idb","855","0x9","Rejoice! A new ruler is born!","5","0x357","0x357","0x3d","0xff","0","0","40000","30","30"
"talisman_item.idb","856","0x9","Send me back to the planet I came from!","5","0x358","0x358","0x3d","0xff","5","0","40000","30","30"
"talisman_item.idb","857","0x9","So fast! Are they learning how to use their power?!","4","0x359","0x359","0x3e","0xff","2","0","20000","20","20"
"talisman_item.idb","858","0x9","Enough food for one person...","4","0x35a","0x35a","0x3e","0xff","1","0","20000","20","20"
"talisman_item.idb","1000","0x9","Hee Hee Sunglasses","0","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","1001","0x9","Hee Hee Sunglasses","0","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","1002","0x9","Hee Hee Sunglasses","0","0x0","0x0","0xff","0x0","0","0","0","0","0"
"talisman_item.idb","20000","0x9","Play with fire and you're gonna get burned!","5","0x406","0x406","0xffff","0xff","2","0","100","0","10"
"talisman_item.idb","20001","0x9","I throw away anyone who holds me back.","5","0x407","0x407","0xffff","0xff","0","0","5000","1","10"
"talisman_item.idb","20002","0x9","That was more fun than I expected.","5","0x408","0x408","0xffff","0xff","0","0","5000","1","10"
"talisman_item.idb","20003","0x9","This battle will make for a fun challenge.","3","0x409","0x409","0xffff","0xff","4","35000","15000","3","3"
